"取引ID","取引日時","取引区分 （1：通常、2：入金、3：出金、4:：預かり金、 5：預かり金返金、6：ポイント加算、7：ポイント減算、8：ポイント失効、11：チップ、13：マイル加算、14：マイル減算、 16：領収証発行）","取消区分 (0:通常、1：取消)","単価値引き前小計","単価値引き小計","小計","小計値引き","合計","預かり金","預かり金現金","預かり金クレジット","釣銭","商品名","カラー","会員コード","サイズ","商品ID","商品コード","数量","会員ID","店舗ID","客層ID","端末ID","支払方法ID1","支払方法名1"
"88","2026/06/14 11:10:31","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"87","2026/06/14 11:09:00","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"86","2026/06/14 11:07:47","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"85","2026/06/14 11:05:09","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"84","2026/06/14 10:51:04","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"83","2026/06/14 10:50:15","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"82","2026/06/14 10:49:58","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"81","2026/06/14 10:49:12","1","0","6930","0","6930","0","6930","12030","12030","0","5100","FIVICS SAKER 1 タブ RH XS","XS","","RH","1522","3011000160042","1","","2","","1","",""
"80","2026/06/14 10:42:31","1","0","30000","0","30000","0","30000","30000","0","30000","0","ガチャガチャ  ","","","","11274","7600000000036","10","","2","","1","",""
"79","2026/06/14 10:37:00","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"78","2026/06/14 10:34:49","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"77","2026/06/14 10:33:33","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"76","2026/06/14 10:32:41","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"75","2026/06/14 10:30:07","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"74","2026/06/14 10:28:47","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"73","2026/06/14 10:27:25","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"72","2026/06/14 10:26:14","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"71","2026/06/14 10:24:56","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"70","2026/06/14 10:23:51","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"69","2026/06/14 10:23:04","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"68","2026/06/14 10:20:47","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"67","2026/06/14 10:09:18","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"66","2026/06/14 10:05:48","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"65","2026/06/14 10:03:59","1","0","4840","0","4840","484","4356","5000","5000","0","644","FIVICS SAKER 2 タブ コードバン RH M","M","","RH","1630","3111000177030","1","","2","","1","",""
"64","2026/06/14 09:54:01","1","0","1584","0","1584","158","1426","2000","2000","0","574","ARICO フィンガースリング グリーン ","","","グリーン","2701","8011000406022","1","","2","","1","",""
"63","2026/06/14 09:41:06","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"62","2026/06/14 09:35:19","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"61","2026/06/14 09:33:33","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"60","2026/06/14 09:30:42","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"59","2026/06/14 09:28:42","1","0","2530","530","2000","0","2000","2000","0","2000","0","MK ARCHERY ミニチュア キーリング ハンドル レッド ","","","レッド","6309","2900000000063","1","","2","","1","",""
"58","2026/06/14 09:25:37","1","0","9000","0","9000","0","9000","9000","0","9000","0","ガチャガチャ  ","","","","11274","7600000000036","3","","2","","1","",""
"57","2026/06/14 09:21:38","1","0","12000","0","12000","0","12000","12000","0","12000","0","ガチャガチャ  ","","","","11274","7600000000036","4","","2","","1","",""
"56","2026/06/14 09:20:07","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"55","2026/06/14 09:18:11","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"54","2026/06/14 09:16:18","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"53","2026/06/14 09:13:12","1","0","6000","0","6000","0","6000","6000","6000","0","0","ガチャガチャ  ","","","","11274","7600000000036","2","","2","","1","",""
"52","2026/06/14 08:37:35","1","0","2200","0","2200","220","1980","2000","2000","0","20","RANGE-O-MATIC スピンウィングベイン 45mm RH イエロー","イエロー","","RH","2430","6117000302035","1","","2","","1","",""
"51","2026/06/13 18:04:33","1","0","1540","0","1540","154","1386","1406","1406","0","20","HOYT スーパーレスト RH ","","","RH","1507","2716000153001","5","","2","","3","",""
"50","2026/06/13 16:57:21","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"49","2026/06/13 16:55:44","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"48","2026/06/13 16:54:29","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"47","2026/06/13 16:41:32","1","0","13200","0","13200","0","13200","13200","13200","0","0","FIVICS SAKER 1 タブ コードバン RH S","S","","RH","1613","3111000175043","2","","2","","3","",""
"47","2026/06/13 16:41:32","1","0","13200","0","13200","0","13200","13200","13200","0","0","FIVICS SAKER 1 タブ バックスキン S ","","","S","1625","3111000176040","1","","2","","3","",""
"47","2026/06/13 16:41:32","1","0","13200","0","13200","0","13200","13200","13200","0","0","RANGE-O-MATIC スピンウィングベイン 45mm RH ブルー","ブルー","","RH","2431","6117000302042","1","","2","","3","",""
"46","2026/06/13 16:15:50","1","0","5940","0","5940","594","5346","5346","0","5346","0","KOREA ARCHERY JET6 ベイン 2 インチ RH オレンジ","オレンジ","","RH","2896","6123000633062","2","","2","","1","",""
"45","2026/06/13 16:08:51","1","0","3350","0","3350","335","3015","3015","0","3015","0","【レッド】ARICO STRING 70インチ18本 N ","","250525000010","N","6078","3300000000183","1","2074","2","","3","",""
"44","2026/06/13 15:34:37","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"43","2026/06/13 14:53:57","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"42","2026/06/13 14:27:36","3","0","0","0","8200","0","8200","8200","8200","0","0","","","","","","","","","2","","3","",""
"41","2026/06/13 14:09:32","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"40","2026/06/13 14:07:56","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"39","2026/06/13 13:58:57","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"38","2026/06/13 13:55:30","1","0","6000","0","6000","0","6000","10000","10000","0","4000","ガチャガチャ  ","","","","11274","7600000000036","2","","2","","1","",""
"37","2026/06/13 13:53:57","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"36","2026/06/13 13:52:55","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"35","2026/06/13 13:29:20","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"34","2026/06/13 13:25:28","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"33","2026/06/13 13:24:00","1","0","2530","530","2000","0","2000","2000","2000","0","0","MK ARCHERY ミニチュア キーリング ハンドル バイオレット ","","","バイオレット","6314","2900000000018","1","","2","","1","",""
"32","2026/06/13 13:21:07","1","0","5500","530","4970","497","4473","5020","5020","0","547","KOREA ARCHERY JET6 ベイン1.75 インチ RH レッド","レッド","","RH","2887","6123000632058","1","","2","","1","",""
"32","2026/06/13 13:21:07","1","0","5500","530","4970","497","4473","5020","5020","0","547","MK ARCHERY ミニチュア キーリング ハンドル グリーン ","","","グリーン","6315","2900000000001","1","","2","","1","",""
"31","2026/06/13 13:13:35","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"30","2026/06/13 13:12:45","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"29","2026/06/13 13:11:38","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"28","2026/06/13 13:10:37","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"27","2026/06/13 13:09:49","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"26","2026/06/13 13:09:29","1","0","1210","0","1210","121","1089","1089","0","1089","0","FIVICS リムプロテクター ブラック ","","","ブラック","1696","3311000188016","1","","2","","1","",""
"25","2026/06/13 13:06:48","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"24","2026/06/13 13:05:23","1","0","6000","0","6000","0","6000","6000","6000","0","0","ガチャガチャ  ","","","","11274","7600000000036","2","","2","","1","",""
"23","2026/06/13 13:03:00","1","0","6000","0","6000","0","6000","10000","10000","0","4000","ガチャガチャ  ","","","","11274","7600000000036","2","","2","","1","",""
"22","2026/06/13 12:58:19","1","0","18000","0","18000","0","18000","18000","18000","0","0","ガチャガチャ  ","","","","11274","7600000000036","6","","2","","1","",""
"21","2026/06/13 12:56:44","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"20","2026/06/13 12:55:19","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"19","2026/06/13 12:53:26","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"18","2026/06/13 12:51:19","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"17","2026/06/13 12:49:32","1","0","3000","0","3000","0","3000","10000","10000","0","7000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"16","2026/06/13 12:43:39","1","0","3000","0","3000","0","3000","3000","3000","0","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"15","2026/06/13 12:33:44","1","0","7700","0","7700","0","7700","7700","0","7700","0","レッスン  ","","","","7315","7800000000030","1","","2","","3","",""
"14","2026/06/13 11:44:19","1","0","4620","0","4620","462","4158","4160","4160","0","2","FIVICS ピンノック(S) オブリックイエロー ","","","オブリックイエロー","2283","6111000287026","3","","2","","1","",""
"13","2026/06/13 11:39:41","1","0","3000","0","3000","0","3000","5000","5000","0","2000","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
"12","2026/06/13 11:38:53","1","0","3000","0","3000","0","3000","3000","0","3000","0","ガチャガチャ  ","","","","11274","7600000000036","1","","2","","1","",""
